class,degree_centrality,in_degree_centrality,out_degree_centrality,in_degree,out_degree,total_degree,betweenness_centrality,betweenness_weighted,closeness_centrality,eigenvector_centrality,pagerank,hub_score,authority_score,katz_centrality,load_centrality,harmonic_centrality,clustering,triangles,burt_constraint,weighted_out,weighted_in
ReportGenerator,0.09558823529411764,0.0,0.09558823529411764,0,26,26,0.0,0.0,0.0,0.030161323254123188,0.0029514686306273442,0.011903459833808805,0.0,0.05927730021158731,0.0,0.0,0.012225745458195762,36,0.08782944849595974,67.39999999999999,0.0
JmeterSummariserParser,0.03308823529411765,0.003676470588235294,0.029411764705882353,1,8,9,6.783156066854786e-06,4.069893640112872e-05,0.003676470588235294,0.01197787583172047,0.003033355351077046,0.0028236105138245804,0.0004244552705262794,0.05987007321370318,6.783156066854786e-06,1.0,0.04027548115599537,16,0.26157311890246454,12.2,2.2
StatResult,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.003154194967487609,0.0031226863188403573,0.0,0.0008874973838276765,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,4.6
JmeterJTLParser,0.04779411764705882,0.003676470588235294,0.044117647058823525,1,12,13,6.104840460169308e-05,4.069893640112872e-05,0.003676470588235294,0.012258898932518213,0.003033355351077046,0.003455810117678853,0.0004244552705262794,0.05987007321370318,6.104840460169308e-05,1.0,0.01693056263123576,9,0.18531072428228265,31.0,2.2
NmonParser,0.029411764705882353,0.003676470588235294,0.025735294117647058,1,7,8,6.783156066854786e-06,0.0,0.003676470588235294,0.014447811045848165,0.0031524633080947943,0.0029034800292627168,0.0010418447549281435,0.05987007321370318,6.783156066854786e-06,1.0,0.05562969975664188,15,0.24560672242065634,14.299999999999999,5.3999999999999995
IndividualChartResults,0.029411764705882353,0.01838235294117647,0.011029411764705881,5,3,8,9.044208089139714e-06,0.0,0.01838235294117647,0.023241499329777888,0.005776164228010265,0.0074530924067361115,0.0015607767432774457,0.06227702917434068,9.044208089139712e-06,5.0,0.0938375543751372,19,0.2713624093253545,7.6,18.2
Configuration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.001508528027928857,0.003033355351077046,0.0,0.0004244552705262794,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
ClassTemplateLoader,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.001508528027928857,0.003033355351077046,0.0,0.0004244552705262794,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
Template,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0016456669395587527,0.0030407995983906554,0.0,0.0004630421133013967,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.4
Writer,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0016456669395587527,0.0030407995983906554,0.0,0.0004630421133013967,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.4
VelocityEngine,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.001508528027928857,0.003033355351077046,0.0,0.0004244552705262794,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
VelocityContext,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.001508528027928857,0.003033355351077046,0.0,0.0004244552705262794,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
JtlTotals,0.044117647058823525,0.007352941176470588,0.03676470588235294,2,10,12,0.0001492294334708053,0.00013566312133709573,0.007352941176470588,0.015959441152290036,0.0037223999545260523,0.004736256773041373,0.0012578026891309421,0.060468773945840215,0.0001492294334708053,2.0,0.02065007797496913,9,0.19585953471701575,16.400000000000002,11.7
ResultParser,0.11397058823529412,0.011029411764705881,0.10294117647058823,3,28,31,0.0008772881846465522,0.0009360755372259605,0.011029411764705883,0.01995322175887203,0.0037638084279120695,0.0064339058652922035,0.0002628258786355558,0.06106747467797725,0.0008772881846465522,3.0,0.0068121478974145075,31,0.08656043322822586,47.4,4.4
LinkedHashMap,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.008272058823529412,0.0026934110107108083,0.003270961420668665,0.0,0.0007327427455106009,0.06047476095316158,0.0,2.5,0.13688988523977613,1,0.7304994621380742,0.0,4.4
File,0.01838235294117647,0.01838235294117647,0.0,5,0,5,0.0,0.0,0.01838235294117647,0.007511274593003615,0.004193999592571331,0.0,0.0018026960256524755,0.06227685015689405,0.0,5.0,0.0718078774764008,6,0.34803747235815297,0.0,17.2
FileWriter,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0013713891162989607,0.003025911103763437,0.0,0.000385868427751164,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.0
MathTool,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0006856945581494803,0.0029886898671953907,0.0,0.000192934213875582,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
NumberTool,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0006856945581494803,0.0029886898671953907,0.0,0.000192934213875582,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
ComparisonDateTool,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0006856945581494803,0.0029886898671953907,0.0,0.000192934213875582,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
Messages,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,0.003796635848978755,0.00338226645625392,0.0,0.0009951653542580835,0.060468773945840215,0.0,2.0,0.17356259385006464,1,0.55712510984256,0.0,7.499999999999998
ResultParserHelper,0.03676470588235294,0.014705882352941176,0.022058823529411763,4,6,10,0.0001650567976267998,0.00016279574560451487,0.014705882352941176,0.016916642377528792,0.0033822362611063994,0.007301580361196516,0.00023527785135807298,0.06167814942475702,0.00016505679762679977,4.0,0.02169818558246834,15,0.20985268400968898,11.7,2.9999999999999996
MultipleChartResults,0.01838235294117647,0.003676470588235294,0.014705882352941176,1,4,5,0.0,1.3566312133709572e-05,0.008403361344537815,0.017893959860101418,0.003099964165391876,0.007543164181359958,0.0002294211340837874,0.059887974958367084,0.0,2.5,0.08257884634537714,7,0.3768085609218198,9.2,2.2
OverallResults,0.014705882352941176,0.003676470588235294,0.011029411764705881,1,3,4,0.0,0.0,0.008403361344537815,0.02079424315889324,0.003099964165391876,0.009385620192778171,0.0002294211340837874,0.059887974958367084,0.0,2.5,0.06146500177931647,3,0.4607400837178152,9.6,2.2
Line,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0005432886760452794,0.0030324661950443615,0.0,0.00012513880040933845,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,1.2
LineChart,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0018109622534842646,0.0032214605120174018,0.0,0.0004171293346977961,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,3.9999999999999996
AxisStyle,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0006791108450565993,0.003052715586148616,0.0,0.00015642350051167333,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,1.5
AxisLabels,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0010865773520905588,0.0031134637594613787,0.0,0.0002502776008186769,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,2.4
LinearGradientFill,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0005432886760452794,0.0030324661950443615,0.0,0.00012513880040933845,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,1.2
Line[],0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0005432886760452794,0.0030324661950443615,0.0,0.00012513880040933845,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,1.2
FileInputStream,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.011488970588235295,0.0017066015895787115,0.0032592474253719597,0.0,0.00036220322326818526,0.06048074796048296,0.0,3.5,0.0,0,0.5011337868480725,0.0,4.2
DataInputStream,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0009960292394163457,0.003099964165391876,0.0,0.0002294211340837874,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,2.2
BufferedReader,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.011488970588235295,0.0016071750425836375,0.003282943253419064,0.0,0.0003526489047375497,0.060486675690504116,0.0,3.5,0.0,0,0.5,0.0,4.4
RegexFileFilter,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.011488970588235295,0.0007305341102652897,0.0031021389137144894,0.0,0.00016029495669888508,0.060486675690504116,0.0,3.5,0.0,0,0.5,0.0,2.0
InputStreamReader,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.013235294117647059,0.0019784790561208497,0.003111812829481852,0.0,0.0005833738632564931,0.060486675690504116,0.0,4.0,0.0,0,0.5,0.0,2.0
FileUtils,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.011488970588235295,0.00021916023307958692,0.002996669715553488,0.0,4.808848700966563e-05,0.060486675690504116,0.0,3.5,0.0,0,0.5,0.0,0.6
Plots,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
Data,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
Color,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
LineStyle,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
GCharts,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
AxisLabelsFactory,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0008149330140679191,0.0030729649772528703,0.0,0.00018770820061400745,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,1.8
Fills,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.008403361344537815,0.0002716443380226397,0.002991967412835853,0.0,6.256940020466923e-05,0.059887974958367084,0.0,2.5,0.0,0,1.0,0.0,0.6
Collections,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.013235294117647059,0.00024443702291209243,0.0030296001974445875,0.0,5.431462560242101e-05,0.06049266269782548,0.0,4.0,0.0,0,0.5,0.0,0.6
Color[],0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.010212418300653595,0.00046180667719660233,0.00324633498307751,0.0,0.00014201497917797377,0.059894081705834885,0.0,3.0,0.0,0,1.0,0.0,1.2
E,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.010212418300653595,0.0010775489134587388,0.0036394901196777304,0.0,0.0003313682847486043,0.059894081705834885,0.0,3.0,0.0,0,1.0,0.0,2.8
Math,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.015012254901960785,0.0008757556466045587,0.0034303604487308085,0.0,0.0001967132232951003,0.06049876944529328,0.0,4.5,0.0,0,0.7812500000000002,0.0,2.4
com.acmeair.reporter.util.Messages,0.01838235294117647,0.0,0.01838235294117647,0,5,5,0.0,0.0,0.0,2.137551067740101e-26,0.0029514686306273442,8.956136725559084e-21,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.2265625,6.4,0.0
com.acmeair.reporter.util.ResourceBundle,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,8.42022664109514e-27,0.003421852007756029,0.0,7.106833878019893e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
com.acmeair.reporter.util.CompositeConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.543708217534106e-26,0.003813838155363267,0.0,7.652797571940876e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,2.2
com.acmeair.reporter.util.SystemConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,7.016855534245956e-27,0.003343454778234582,0.0,-1.7781267437085344e-21,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.reporter.util.PropertiesConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,7.016855534245956e-27,0.003343454778234582,0.0,-1.7781267437085344e-21,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.reporter.util.XMLConfiguration,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,7.016855534245956e-27,0.003343454778234582,0.0,-1.7781267437085344e-21,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.0
com.acmeair.reporter.util.StatResult,0.007352941176470588,0.0,0.007352941176470588,0,2,2,0.0,0.0,0.0,2.0240734703818028e-35,0.0029514686306273442,6.26669877347785e-22,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.52,1.0,0.0
com.acmeair.reporter.util.ArrayList,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.122754808664277e-35,0.003954953168501872,0.0,1.465464738671138e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.4
com.acmeair.reporter.util.Math,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,1.6841303551464594e-35,0.004456695437439135,0.0,1.918763856436494e-20,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,0.6
Pattern,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,0.0004166903203413353,0.0030762270997367904,0.0,8.40189345366545e-05,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,1.5
Matcher,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,0.000777821931303826,0.0031843511062983106,0.0,0.00015683534446842175,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,2.8
FileReader,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,0.00027779354689422357,0.003034640943366975,0.0,5.601262302443674e-05,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,1.0
DecimalFormat,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.006617647058823529,0.0015930178572113314,0.0038004072077511826,0.0,0.00033777224066793856,0.059881987951045705,0.0,2.0,0.0,0,1.0,0.0,4.4
LinkedList,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.006617647058823529,0.0003620495130025753,0.0031444092163373074,0.0,7.676641833362224e-05,0.059881987951045705,0.0,2.0,0.0,0,1.0,0.0,1.0
CustomerLoader,0.022058823529411763,0.003676470588235294,0.01838235294117647,1,5,6,0.00017636205773822444,0.000189928369871934,0.003676470588235294,0.010334153410855492,0.0032222501725934867,0.0029537672786595238,0.00022572955161347867,0.05987007321370318,0.00017636205773822444,1.0,0.03903708403186975,9,0.27044929430542036,5.1,3.4
FlightLoader,0.051470588235294115,0.003676470588235294,0.04779411764705882,1,13,14,0.00023062730627306272,0.00021706099413935315,0.003676470588235294,0.0670835235158239,0.0032222501725934867,0.02955850424111662,0.00022572955161347867,0.05987007321370318,0.00023062730627306272,1.0,0.012772882893965205,13,0.11675039146165656,29.5,3.4
InputStream,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,0.002683573011494579,0.003254024016811837,0.0,0.000734248342519729,0.060468773945840215,0.0,2.0,0.1188551386942081,1,0.6558223247420158,0.0,3.5999999999999996
LineNumberReader,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,0.003356624684049524,0.00315573033334273,0.0,0.0010540013650804964,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,2.2
StringTokenizer,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.004901960784313725,0.00640810166954909,0.0033414227903567173,0.0,0.0020121844242445845,0.05987600094372434,0.0,1.5,0.0,0,1.0,0.0,4.2
Loader,0.04779411764705882,0.0,0.04779411764705882,0,13,13,0.0,0.0,0.0,0.015683489992063697,0.0029514686306273442,0.004096127466212343,0.0,0.05927730021158731,0.0,0.0,0.006361495936977339,5,0.11267398045535541,31.499999999999996,0.0
Properties,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0019896025804546236,0.003397461758571579,0.0,0.00037178984971631985,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,5.6
ApplicationContext,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.00042634341009741944,0.0030470385866153945,0.0,7.966925351063986e-05,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,1.2
AnnotationConfigApplicationContext,0.003676470588235294,0.003676470588235294,0.0,1,0,1,0.0,0.0,0.003676470588235294,0.0010658585252435486,0.0031903935205974698,0.0,0.00019917313377659524,0.05987007321370318,0.0,1.0,0.0,0,1.0,0.0,3.0
com.acmeair.service.DataService,0.007352941176470588,0.007352941176470588,0.0,2,0,2,0.0,0.0,0.007352941176470588,0.00029445265072728223,0.0031770197456064716,0.0,7.069296059003732e-05,0.06046284621581906,0.0,2.0,0.0,0,0.5,0.0,1.2
com.acmeair.AcmeAirConstants,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.7156999117288803e-41,0.0029514686306273442,0.0,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.0,0.0,0.0
com.acmeair.wxs.WXSConstants,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.7156999117288803e-41,0.0029514686306273442,0.0,0.0,0.05927730021158731,0.0,0.0,0.0,0,0.0,0.0,0.0
